place_id,name,area,type_queried,latitude,longitude,types,rating,user_ratings_total,vicinity,price_level
ChIJSSxMAuEEdkgR5tG9FenV-mM,Cask Pub & Kitchen,Westminster,historic_site,51.4911333,-0.1373472,"bar,point_of_interest,establishment",4.6,2621.0,"6 Charlwood Street, London",2.0
ChIJewr3utwEdkgRw51-rUzWyVo,The Cinnamon Club,Westminster,historic_site,51.497525,-0.1296543,"restaurant,food,point_of_interest,establishment",4.3,2370.0,"The Old Westminster Library, Great Smith Street, London",4.0
ChIJTdzrqiEFdkgRFf1sCDZPNl0,Victoria,Westminster,historic_site,51.4952103,-0.1438979,"transit_station,train_station,point_of_interest,establishment",4.3,4861.0,"Victoria Street, London",
ChIJv_7rLyIFdkgR3NQZ2sXhzeM,The Tophams Hotel,Westminster,historic_site,51.4957345,-0.1477161,"lodging,point_of_interest,establishment",3.1,571.0,"24-32 Ebury Street, London",
ChIJSTzdbxgFdkgR1iCiV9fbMMc,B+B Belgravia,Westminster,historic_site,51.49438619999999,-0.14912,"lodging,point_of_interest,establishment",4.1,341.0,"64-66 Ebury Street, London",
ChIJtxsqpbgEdkgRFRRIc9yj-xE,London Oratory,Westminster,church,51.4970748,-0.1695205,"tourist_attraction,church,place_of_worship,point_of_interest,establishment",4.7,1353.0,"Brompton Road, London",
ChIJO6VK0RIFdkgR1CruVBb7O5g,St Luke's & Christ Church,Westminster,church,51.48954519999999,-0.1695538,"church,place_of_worship,point_of_interest,establishment",4.6,195.0,"Sydney Street, London",
ChIJxVqHTfgEdkgRD4dZm8lBnSc,A Toca Restaurant,Westminster,church,51.47537639999999,-0.1311439,"meal_takeaway,church,place_of_worship,restaurant,food,point_of_interest,establishment",4.4,2216.0,"341 Wandsworth Road, London",2.0
ChIJiY4P8osEdkgR6HI4YA0ScOM,"Christ Church, Brixton Road",Westminster,church,51.4775404,-0.1125755,"church,place_of_worship,point_of_interest,establishment",4.4,11.0,"90 Brixton Road, London",
ChIJa5IqXkEFdkgR8R8NdHI_9sI,Alpha,Westminster,church,51.497964,-0.1695941,"church,place_of_worship,point_of_interest,establishment",5.0,10.0,"Holy Trinity Brompton, Brompton Square, London",
ChIJ-dPjQFgEdkgRA32YejnvrbQ,Stockwell Methodist Church,Westminster,church,51.4712475,-0.127443,"church,place_of_worship,point_of_interest,establishment",4.7,7.0,"Stockwell Methodist Church, Stockwell Methodist Church, 38 Jeffreys Road, London",
ChIJF_2OGZsFdkgRKwSyp8sjPtU,Newlife Fellowship Victoria,Westminster,church,51.49788499999999,-0.1393649,"church,place_of_worship,point_of_interest,establishment",5.0,4.0,"55 Palace Street, London",
ChIJL6nxT98EdkgRaF9KcrYcoQE,Calvary Chapel Westminster,Westminster,church,51.4978735,-0.1392261,"church,place_of_worship,point_of_interest,establishment",5.0,15.0,"School, 55 Palace Street, London",
ChIJtZ43ytwEdkgRxiKbUIUmdzk,Churches Legislation Advisory Service,Westminster,church,51.49752009999999,-0.1293433,"church,place_of_worship,point_of_interest,establishment",,,"Church House, 31 Great Smith Street, London",
ChIJRTC34h4FdkgRqudAbpM-i1Y,Catholic Faith,Westminster,church,51.49111079999999,-0.1446727,"church,place_of_worship,point_of_interest,establishment",,,"39 Eccleston Square, London",
ChIJxY0pcusEdkgRpPM8hqfAQd8,Vauxhall Methodist Church,Westminster,church,51.4896345,-0.1196546,"church,place_of_worship,point_of_interest,establishment",4.0,3.0,"20-22 Worgan Street, London",
ChIJOaj5qzsFdkgRzeuA0bP1530,"St Paul's, Knightsbridge",Westminster,church,51.50146709999999,-0.1559529,"church,place_of_worship,point_of_interest,establishment",4.6,109.0,"32a Wilton Place, London",
ChIJdf30Pr4EdkgRmpiTifwoVDg,Only Believe Assembly,Westminster,church,51.4950351,-0.1131771,"church,place_of_worship,point_of_interest,establishment",5.0,1.0,"29 Lambeth Walk, London",
ChIJkSInZr4EdkgRt3_-6Vxtanc,Lambeth Mission and Saint Mary's Shared Anglican and Methodist Church,Westminster,church,51.49606780000001,-0.1126215,"church,place_of_worship,point_of_interest,establishment",3.8,12.0,"3 - 5 Lambeth Road, London",
ChIJZTOPwroEdkgRXkP7NR6JQP4,"St John’s Church, Waterloo",Westminster,church,51.5044511,-0.1122634,"tourist_attraction,church,place_of_worship,point_of_interest,establishment",4.5,236.0,"Waterloo Road, London",
ChIJPUrIwYoCdkgRK3TYObcHsGg,Lomii at Waterloo action centre,Westminster,church,51.5020555,-0.1105487,"church,place_of_worship,point_of_interest,establishment",,,"14 Baylis Road, London",
ChIJu9YceBUFdkgR9pFDYdCGrwk,"Saint Mary's Catholic Church, Chelsea",Westminster,church,51.4931587,-0.1616799,"church,place_of_worship,point_of_interest,establishment",4.8,44.0,"63 Cadogan Street, London",
ChIJNyx8D-AFdkgRxkfZZN7NiKA,Mouse House,Westminster,zoo,51.4813994,-0.1568526,"zoo,point_of_interest,establishment",4.8,4.0,"Battersea, London",
ChIJkUNmiEEFdkgRP2VcGWbshrM,The Rembrandt Hotel,Westminster,restaurant,51.4960608,-0.1704114,"bar,lodging,restaurant,food,point_of_interest,establishment",4.3,2364.0,"11 Thurloe Place, London",
ChIJce4gD2gFdkgRoJ_ksh-b_Fw,Number Sixteen,Westminster,restaurant,51.49307719999999,-0.1755007,"lodging,restaurant,point_of_interest,food,establishment",4.5,294.0,"16 Sumner Place, London",
ChIJHV_CrB4FdkgRQaTpWsgHYvc,"The White Ferry, Victoria (PUBLOVE)",Westminster,restaurant,51.4890171,-0.1467093,"bar,lodging,restaurant,food,point_of_interest,establishment",3.9,1328.0,"1A Sutherland Street, London",
ChIJp_GF9TsFdkgR-LPVooRUYyE,Amaya Grill and Bar,Westminster,restaurant,51.4991723,-0.1572172,"bar,restaurant,food,point_of_interest,establishment",4.3,1616.0,"Halkin Arcade, Off Lowndes Street, London",4.0
ChIJZdN_kTgFdkgR0NR3z813cBw,Zuma London,Westminster,restaurant,51.5009309,-0.163136,"restaurant,food,point_of_interest,establishment",4.5,2504.0,"5 Raphael Street, London",4.0
ChIJT3Qv_soEdkgR5Kd73c39Pmo,Opera Tavern,Westminster,restaurant,51.5124991,-0.1203935,"bar,restaurant,food,point_of_interest,establishment",4.6,1143.0,"23 Catherine Street, London",2.0
ChIJCWgQ38wEdkgROQYuPAFfDRo,Hawksmoor Seven Dials,Westminster,restaurant,51.51348790000001,-0.1257456,"bar,restaurant,food,point_of_interest,establishment",4.5,3961.0,"11 Langley Street, London",3.0
ChIJ2yb0sesadkgRIQOyE6qMxLU,Primrose Hill,Camden,tourist_attraction,51.5395226,-0.1606499,"park,tourist_attraction,point_of_interest,establishment",4.7,13857.0,"Primrose Hill Road, London",
ChIJPcr-g-UadkgRHjOPc3ITZdo,Roundhouse,Camden,tourist_attraction,51.5432545,-0.151869,"tourist_attraction,point_of_interest,establishment",4.6,8545.0,"Chalk Farm Road, London",4.0
ChIJB76zsMMadkgRvhhquw8-mAg,The Regent's Park,Camden,tourist_attraction,51.53331300000001,-0.1557646,"park,tourist_attraction,point_of_interest,establishment",4.7,46278.0,London,
ChIJ4w_RqLsadkgRRpT_jVKCW-Y,Lord's Cricket Ground,Camden,tourist_attraction,51.52983099999999,-0.1721564,"tourist_attraction,point_of_interest,establishment",4.7,12595.0,"Saint John's Wood Road, London",
ChIJmfOqXYoadkgRA-y2sMtXadM,Keats House,Camden,tourist_attraction,51.5555944,-0.1680064,"tourist_attraction,museum,point_of_interest,establishment",4.5,403.0,"10 Keats Grove, London",
ChIJV_iXMtcadkgRqBI84CY_crE,London Zoo,Camden,tourist_attraction,51.5352875,-0.1534303,"zoo,tourist_attraction,point_of_interest,establishment",4.3,32254.0,"Outer Circle, London",
ChIJC5umZcUadkgRK4OBg-Ykpkc,Regent's Park Open Air Theatre,Camden,tourist_attraction,51.5281048,-0.1543809,"tourist_attraction,point_of_interest,establishment",4.7,2894.0,"The Regent's Park, Inner Circle, London",
ChIJec7AjE8bdkgRY0XjMJAM9Yk,The London Archives,Camden,tourist_attraction,51.5253712,-0.1074675,"tourist_attraction,point_of_interest,local_government_office,establishment",4.4,69.0,"40 Northampton Road, London",
ChIJyxFtboUadkgRb0RdlOrRsBs,Freud Museum London,Camden,tourist_attraction,51.54833439999999,-0.177366,"museum,tourist_attraction,point_of_interest,establishment",4.7,1606.0,"20 Maresfield Gardens, London",
ChIJSfFEEuQadkgRCO-FF_-eZUc,Camden Market,Camden,tourist_attraction,51.5414026,-0.1465084,"tourist_attraction,clothing_store,store,point_of_interest,establishment",4.6,135777.0,"54-56 Camden Lock Place, London",
ChIJJ7VUaS0bdkgRRxOOSvN_HaE,Dominion Theatre,Camden,tourist_attraction,51.5167185,-0.1301707,"tourist_attraction,point_of_interest,establishment",4.7,9454.0,"268-269 Tottenham Court Road, London",
ChIJrc2n67cEdkgRDrzIOS4b2z4,The Real Food Market Kings Cross,Camden,tourist_attraction,51.53042670000001,-0.1236489,"tourist_attraction,point_of_interest,establishment",4.3,264.0,"Kings Cross Square, in front of the station, Euston Road, London",
ChIJ3dpNzsQadkgRNKtDEd3qAQE,Triton and Dryads Fountain,Camden,tourist_attraction,51.5287533,-0.1534153,"tourist_attraction,point_of_interest,establishment",4.7,130.0,"Inner Circle, London",
ChIJtR_H9HEbdkgRNcXkBwWB0xs,Freightliners Farm,Camden,tourist_attraction,51.54777499999999,-0.111466,"tourist_attraction,travel_agency,park,point_of_interest,establishment",4.5,468.0,"Sheringham Road, London",
ChIJ6Zy7sT8bdkgR4O1HRuTvvEk,London Canal Museum,Camden,tourist_attraction,51.5342376,-0.1200561,"tourist_attraction,museum,travel_agency,point_of_interest,store,establishment",4.5,330.0,"12/13 New Wharf Road, London",
ChIJHbIi4WEadkgRBZlPKV77r5Y,2 Willow Road,Camden,tourist_attraction,51.5571512,-0.169197,"tourist_attraction,museum,point_of_interest,establishment",4.4,171.0,"2 Willow Road, London",2.0
ChIJ40f30r4adkgRi4i4W2C3f0U,St John's Wood Church,Camden,tourist_attraction,51.5304866,-0.1682467,"tourist_attraction,church,place_of_worship,point_of_interest,establishment",4.5,68.0,"Lord's Roundabout, London",
ChIJ-RweG9UadkgRQiukRRgQbGs,Regent Street Cinema,Camden,tourist_attraction,51.5168378,-0.1428726,"movie_theater,tourist_attraction,point_of_interest,establishment",4.6,730.0,"307 Regent Street, London",
ChIJ7eA75soEdkgRZXtgpYnGHYI,Gillian Lynne Theatre,Camden,tourist_attraction,51.5153241,-0.1225778,"tourist_attraction,point_of_interest,store,establishment",4.7,6205.0,"166 Drury Lane, London",
ChIJHZI9utMEdkgR2CVv62MZ30Q,Berwick Street Market,Camden,tourist_attraction,51.51290100000001,-0.1343065,"convenience_store,tourist_attraction,food,point_of_interest,store,establishment",4.3,996.0,"Berwick Street, London",
ChIJh08hgGQbdkgRki0CFHsluoA,Estorick Collection of Modern Italian Art,Camden,tourist_attraction,51.5439268,-0.1004857,"museum,art_gallery,tourist_attraction,cafe,book_store,food,point_of_interest,store,establishment",4.6,462.0,"39A Canonbury Square, London",
ChIJc8RPdXsbdkgR8a6N0kAODUw,Highbury Fields,Camden,tourist_attraction,51.5492907,-0.1028664,"park,tourist_attraction,point_of_interest,establishment",4.5,3213.0,"Highbury Crescent, London",
ChIJXR0FyeEadkgREA-cBTbK1iQ,Inverness Street Market,Camden,tourist_attraction,51.5396815,-0.1435099,"tourist_attraction,point_of_interest,establishment",4.3,92.0,"Inverness Street, London",
ChIJE-zameIadkgRU3vWiYodAiA,MISSION: BREAKOUT,Camden,tourist_attraction,51.5449244,-0.1417206,"tourist_attraction,point_of_interest,establishment",4.8,967.0,"141-145 Kentish Town Road, London",
ChIJMdQo-9wadkgRUeieLmN0IvQ,"Ready Money Drinking Fountain, Regents Park",Camden,tourist_attraction,51.53283800000001,-0.1505873,"tourist_attraction,point_of_interest,establishment",4.4,159.0,"The Broad Walk, London",
ChIJmYBIHRsbdkgRriEoLyfRMnI,Camden Square Gardens,Camden,tourist_attraction,51.5445895,-0.1323765,"park,tourist_attraction,point_of_interest,establishment",4.4,202.0,"12 Camden Square, London",
ChIJkUrlSBYbdkgRjP_H87QOuPM,Lewis Cubitt Square,Camden,tourist_attraction,51.5371006,-0.1257077,"tourist_attraction,point_of_interest,establishment",4.5,555.0,"11 Stable Street, London",
ChIJSbgToZ8adkgRCLEG7BlHu0g,Ben Uri Gallery and Museum,Camden,museum,51.5375385,-0.1853433,"art_gallery,museum,point_of_interest,establishment",4.3,51.0,"108A Boundary Road, London",
ChIJAcrQpegadkgReG5lR6U1TXU,Art UK,Camden,museum,51.5402859,-0.1532987,"art_gallery,museum,point_of_interest,establishment",5.0,1.0,"2 Egbert Street, London",
ChIJMUyOgfQadkgRpfIn9bJYTGQ,Isokon Gallery,Camden,museum,51.551923,-0.162083,"museum,tourist_attraction,point_of_interest,establishment",4.7,88.0,"Lawn Road, London",
ChIJ9bpmltUadkgROaB7LrybgRw,Museum of Knowledge,Camden,museum,51.5184708,-0.1422976,"tourist_attraction,museum,school,point_of_interest,establishment",,,"1, 85 Great Portland Street, London",
ChIJCdDpwEgbdkgR8AYzPPpaAyw,The Postal Museum,Camden,museum,51.524751,-0.113926,"museum,tourist_attraction,point_of_interest,establishment",4.6,4926.0,"15-20 Phoenix Place, London",
ChIJw1P2ldQadkgRAXHmbrSBkWk,Royal College of Nursing Library and Museum,Camden,museum,51.5160929,-0.1457657,"library,museum,point_of_interest,establishment",4.6,14.0,"20 Cavendish Square, London",
ChIJqYt4G0obdkgRAXW8NHneff4,Novelty Automation,Camden,museum,51.51969359999999,-0.1168957,"museum,point_of_interest,establishment",4.8,1120.0,"1A Princeton Street, London",
ChIJx2rel9MadkgRPlhi86NL-og,British Dental Association,Camden,museum,51.5185323,-0.1485167,"tourist_attraction,library,museum,point_of_interest,establishment",4.3,22.0,"64 Wimpole Street, London",
ChIJTdJYmbUadkgR-jX1PJULhqE,Perform Within the Advent Centre,Camden,museum,51.51788029999999,-0.165731,"museum,point_of_interest,establishment",4.5,2.0,"37 Brendon Street, London",
ChIJg1YBtCkbdkgRPTfycYDVIbA,Fitzroy House,Camden,museum,51.5225561,-0.1390853,"museum,point_of_interest,establishment",4.6,46.0,"37 Fitzroy Street, London",
ChIJd7WAgTEbdkgRH8y4QRvWgBw,The Portable Antiquities Scheme,Camden,museum,51.5194444,-0.1269444,"tourist_attraction,museum,point_of_interest,establishment",4.1,31.0,"41 Russell Square, London",
ChIJi5ra4aYbdkgRtWRSsnAfj-8,ArtGuides,Camden,museum,51.54690950000001,-0.1351194,"museum,point_of_interest,establishment",,,"101 Bartholomew Road, London",
ChIJE3hP6-4adkgRjCLM63lo2bA,Dr. BR Ambedkar House,Camden,museum,51.542782,-0.157259,"museum,tourist_attraction,point_of_interest,establishment",4.7,451.0,"10 King Henry's Road, London",
ChIJ3Wtig50bdkgReWxpLMBLhKE,People's Museum Somers Town,Camden,museum,51.53106129999999,-0.1309568,"museum,point_of_interest,establishment",5.0,65.0,"52 Phoenix Road, London",
ChIJsbnbSAAbdkgRLormpkri2WI,Hello Brain! Exhibition,Camden,museum,51.5312804,-0.1291232,"museum,point_of_interest,establishment",4.5,11.0,"1 Midland Road, London",
ChIJq6rO3oQadkgR1f8k5i-Xnbw,QUEER BRITAIN,Camden,museum,51.53568399999999,-0.1239205,"museum,store,point_of_interest,establishment",4.8,286.0,"2 Granary Square, London",
ChIJ0UaYpBgbdkgRpYrOOotSrsg,Royal College of Physicians Museum,Camden,museum,51.52586540000001,-0.1452812,"museum,point_of_interest,establishment",4.8,5.0,"11 Saint Andrews Place, London",
ChIJkStjTJEbdkgRym9tddeGC-8,Elizabeth Garrett Anderson Gallery,Camden,museum,51.5281716,-0.1293138,"museum,point_of_interest,establishment",5.0,2.0,"130 Euston Road, London",
ChIJW9uPBmEbdkgRe0RP1Wy2UFU,CabdiNimankey,Camden,museum,51.5406764,-0.1189496,"museum,point_of_interest,establishment",,,"34, London",
ChIJiVkcIQAbdkgRuhUDxRP0RMA,INSTITUTE OF MUSICAL INSTRUMENT TECHNOLOGY(THE,Camden,museum,51.5427192,-0.1681845,"museum,point_of_interest,establishment",,,"181 Adelaide Road, London",
ChIJIfQdL9AadkgRuSHkVglsp2U,Royal Academy of Music Museum,Camden,museum,51.5233235,-0.1522452,"museum,tourist_attraction,point_of_interest,establishment",4.3,22.0,"Museum, 1–5 York Gate, Marylebone Road, London",
ChIJH-gUdQAbdkgR5jH9OpY-kQo,Draycott & Co. Rare Antiquities,Camden,museum,51.5220774,-0.1377056,"museum,point_of_interest,establishment",,,"Maple Street, London",
ChIJk7Je2tkbdkgRAyEhLqDTDwY,New Gallery of Digital Art,Camden,museum,51.53004720000001,-0.1181423,"museum,point_of_interest,establishment",,,"24 Britannia Street, London",
ChIJ0da1j30bdkgRNrHN7upqHno,Anaesthesia Heritage Centre,Camden,museum,51.5194055,-0.1450919,"museum,point_of_interest,establishment",4.9,16.0,"21 Portland Place, London",
ChIJMyqejE0bdkgRGmZdFqR_wIA,Art Kingdom,Camden,museum,51.5184843,-0.1422139,"museum,point_of_interest,establishment",1.0,2.0,"85 Great Portland Street, London",
ChIJzeEvvNMadkgR6z1RtwmqCQs,The British Dental Museum,Camden,museum,51.51851079999999,-0.1487528,"museum,tourist_attraction,point_of_interest,establishment",4.1,11.0,"64 Wimpole Street, London",
ChIJbzDSdKkbdkgRv2kFCKyigH4,Bush Industrial Estates,Camden,museum,51.55990789999999,-0.1335335,"museum,point_of_interest,establishment",5.0,2.0,"10, Bush Industrial Estate, Station Road, London",
ChIJP4pBSwAbdkgR1ahlI_TTFEo,The British Museum,Camden,museum,51.5194253,-0.1270294,"museum,point_of_interest,establishment",4.5,22.0,"Great Russell Street, London",
ChIJEU89nbUbdkgR09cp0Uq3Uyk,The Korean Museum,Camden,museum,51.5194133,-0.1269566,"museum,point_of_interest,establishment",3.7,3.0,"Great Russell Street, London",
ChIJHfVNJRQbdkgRkN2zV63EY4Y,The Global Museum,Camden,museum,51.5194133,-0.1269566,"museum,point_of_interest,establishment",,,"Great Russell Street, London",
ChIJkcUiylwbdkgREnXyLxy9XN8,Candid Arts Trust.,Camden,art_gallery,51.53219139999999,-0.1052542,"art_gallery,cafe,point_of_interest,food,establishment",4.2,70.0,"3 Torrens Street, London",
ChIJJQi4U7AcdkgRm4twGdGUmow,PayneShurvell Gallery,Camden,art_gallery,51.5497776,-0.1646839,"art_gallery,point_of_interest,establishment",,,"c/o, 1B Howitt Road, London",
ChIJuVi_SvEadkgRNAx7dFBOYLw,Sunflower & Poppy,Camden,art_gallery,51.55170159999999,-0.1574354,"art_gallery,point_of_interest,establishment",5.0,1.0,"7 Southampton Road, London",
ChIJ9yN3CeQadkgRpYOgisBnMbg,Camden Art,Camden,art_gallery,51.54157530000001,-0.1476754,"art_gallery,point_of_interest,store,establishment",4.6,64.0,"Unit D29, Horse Tunnel Market, The Stables Market, Chalk Farm Road, London",
ChIJWZZfSukadkgROE3eUce_7qA,Sam's Cafe Primrose Hill,Camden,art_gallery,51.5401883,-0.1542587,"restaurant,art_gallery,food,point_of_interest,establishment",4.2,292.0,"40 Chalcot Road, London",2.0
ChIJB1Ie9tgadkgR0zgtGE9nhrQ,NAMING RIGHTS,Camden,art_gallery,51.5282352,-0.1434187,"art_gallery,point_of_interest,establishment",,,"45 Compton Close, London",
ChIJIXQ6YiMbdkgRaxOtvuiCIfM,Somers Gallery,Camden,art_gallery,51.5307845,-0.1309238,"art_gallery,point_of_interest,establishment",4.7,38.0,"96 Chalton Street, London",
ChIJz_1wNPoadkgR-H_jtIkFBcA,Raumx,Camden,art_gallery,51.5507017,-0.1502238,"art_gallery,point_of_interest,establishment",4.5,4.0,"Queens Crescent, London",
ChIJy6EpzSQbdkgRoGp80Vc4Ngw,P21 Gallery,Camden,art_gallery,51.5288079,-0.1294944,"art_gallery,point_of_interest,establishment",4.8,93.0,"21-27 Chalton Street, London",
ChIJWx12OiUbdkgRT6YagSMYmNI,Crypt Gallery,Camden,art_gallery,51.5272675,-0.1297583,"art_gallery,tourist_attraction,point_of_interest,establishment",4.4,150.0,"Euston Road, London",
ChIJF00yRSgbdkgRdZGLuHFuaNY,The Fitzrovia Gallery,Camden,art_gallery,51.5235814,-0.1388186,"art_gallery,point_of_interest,establishment",4.1,34.0,"139 Whitfield Street, London",
ChIJ_YAiBScQdkgRllt0M8PpSZ0,Tristan Hoare,Camden,art_gallery,51.5233323,-0.1395973,"art_gallery,point_of_interest,establishment",4.9,19.0,"6 Fitzroy Square, London",
ChIJqaeN7i8bdkgReBDoeC63jlY,Peltz Gallery,Camden,art_gallery,51.5245939,-0.1302715,"art_gallery,point_of_interest,establishment",4.8,5.0,"43-46 Gordon Square, London",
ChIJZQQBGhcFdkgRHlxwnn7aM3o,Ransom Art,Camden,art_gallery,51.5184843,-0.1422139,"art_gallery,point_of_interest,establishment",4.8,42.0,"First Floor, 85 Great Portland Street, London",
ChIJrcUm9ykFdkgRsKL5zh-eKDk,Haldane Fine Art,Camden,art_gallery,51.52096,-0.1441948,"art_gallery,point_of_interest,establishment",,,"9 Weymouth Street, London",
ChIJo9CSw9EadkgRlhXO5Vwf7z4,Gallery Eclectic,Camden,art_gallery,51.52176739999999,-0.1518735,"art_gallery,point_of_interest,store,establishment",4.0,8.0,"66 Marylebone High Street, London",
ChIJUWch69EadkgRHv-77J7Engk,The Marylebone Gallery,Camden,art_gallery,51.52127989999999,-0.1512135,"art_gallery,point_of_interest,establishment",5.0,5.0,"25 Devonshire Street, London",
ChIJ77uDaNUadkgRAycT0HZ98aU,TAFETA,Camden,art_gallery,51.5203398,-0.1368791,"art_gallery,point_of_interest,establishment",4.9,17.0,"83 Charlotte Street, London",
ChIJa4n5BIkadkgRRelSi7F0N7M,Fine Art Consultancy,Camden,art_gallery,51.5484905,-0.1729081,"art_gallery,point_of_interest,establishment",5.0,4.0,"90 Belsize Lane, London",
ChIJn3fOQV0bdkgR6aBPXu5qz3Q,Japanese Gallery,Camden,art_gallery,51.53493640000001,-0.1039233,"art_gallery,home_goods_store,store,point_of_interest,establishment",4.6,38.0,"23 Camden Passage, London",
ChIJ0Q3GNSobdkgR8Nhax0ezEYA,Fitzrovia Chapel,Camden,art_gallery,51.51894790000001,-0.1381757,"tourist_attraction,art_gallery,church,place_of_worship,point_of_interest,establishment",4.9,548.0,"2 Pearson Square, London",
ChIJbU1O48sadkgRhsmkpk2WsB4,Sheridan Russell Gallery,Camden,art_gallery,51.51993050000001,-0.1594034,"art_gallery,point_of_interest,establishment",,,"Kennel Yard Studio,, High Canons, Borehamwood",
ChIJ05pHjtUadkgRUkAI9t4_wMg,Carroll Fletcher Project Space,Camden,art_gallery,51.5184302,-0.1415764,"art_gallery,point_of_interest,establishment",,,"17A Riding House Street, London",
ChIJT2N1JswadkgRVfqnRmwrCIQ,GRAHAM HUNTER GALLERY,Camden,art_gallery,51.5199295,-0.1567134,"art_gallery,point_of_interest,establishment",3.4,5.0,"81 Baker Street, London",
ChIJr0uXTisbdkgRo8CYefpfuY8,ALICE BLACK,Camden,art_gallery,51.5186156,-0.1341099,"art_gallery,point_of_interest,establishment",4.6,65.0,"7 Windmill Street, London",
ChIJ9ejYyS0bdkgR1oXGPpSmKLw,Illustration Agent,Camden,art_gallery,51.5189714,-0.1317001,"art_gallery,point_of_interest,establishment",,,"10 Bayley Street, London",
ChIJj81qikAbdkgRtZuCXjujC2k,Quentin Blake Centre for Illustration,Camden,art_gallery,51.52907849999999,-0.1085105,"art_gallery,point_of_interest,establishment",4.3,229.0,"Quentin Blake Centre for Illustration To the right of, 28 Amwell Street, London",
ChIJU1oanSsbdkgRZVQ1OVS_8sA,Zari Gallery,Camden,art_gallery,51.5176877,-0.1359576,"art_gallery,point_of_interest,establishment",4.8,60.0,"73 Newman Street, London",
ChIJk_BbVkIbdkgRStBOKk-PSuA,White Conduit Projects,Camden,art_gallery,51.5336179,-0.1087412,"art_gallery,point_of_interest,establishment",4.6,15.0,"1 White Conduit Street, London",
ChIJg0wHVkIbdkgRuJ45iH_Jx9E,KELDER,Camden,art_gallery,51.53367799999999,-0.1086884,"art_gallery,point_of_interest,establishment",4.1,17.0,"26A Chapel Market, London",
ChIJM_Z_uBUFdkgRRymkY5k7EGo,Pontone Gallery,Camden,art_gallery,51.5176436,-0.1358472,"art_gallery,point_of_interest,establishment",4.3,37.0,"74 Newman Street, London",
ChIJadmlvs0adkgRcl7R1tCnqMo,The Gallery of Everything,Camden,art_gallery,51.5185417,-0.1545375,"art_gallery,point_of_interest,establishment",4.5,40.0,"4 Chiltern Street, London",
ChIJl2ZhabcadkgR25AQxQYRS34,Patrick Heide Contemporary Art,Camden,art_gallery,51.52441779999999,-0.1686705,"art_gallery,tourist_attraction,point_of_interest,establishment",4.7,3.0,"11 Church Street, London",
ChIJO8X3E0QbdkgRVcTZYrjRxBA,Tripp Gallery,Camden,art_gallery,51.52974829999999,-0.1106222,"art_gallery,point_of_interest,establishment",5.0,2.0,"59 Amwell Street, London",
ChIJu8uiarcadkgRblHiOYw3b_Q,Charles Fine Art,Camden,art_gallery,51.5241705,-0.1689336,"art_gallery,point_of_interest,establishment",,,"13-25 Church Street, London",
ChIJ0RZyR7cadkgRM8jwcFj3hNs,Daniel Raphael,Camden,art_gallery,51.517569,-0.1520379,"art_gallery,point_of_interest,establishment",4.9,8.0,"18 Jacob's Well Mews, London",
ChIJNx4N4SobdkgR9NynZiQyH9U,Pi Artworks,Camden,art_gallery,51.51649450000001,-0.1381982,"art_gallery,point_of_interest,establishment",4.7,17.0,"55 Eastcastle Street, London",
ChIJ8zbRJcoadkgRjvQzQ6WXstQ,67 York Street Gallery,Camden,art_gallery,51.519801,-0.162477,"art_gallery,point_of_interest,establishment",4.6,13.0,"67A York Street, London",
ChIJDes0aT0bdkgREhO6PKNbxd0,"Camley Street Natural Park, London Wildlife Trust",Camden,park,51.53504149999999,-0.1273936,"park,point_of_interest,establishment",4.6,553.0,"12 Camley Street, London",
ChIJIzJDyggadkgROFAV19Ti070,Hampstead Heath,Camden,park,51.5608294,-0.1629416,"park,point_of_interest,establishment",4.7,19536.0,London,
ChIJEwJ3sWUbdkgRglhGXuXd_8I,Upper Street Hardware,Camden,park,51.54299750000001,-0.1034046,"hardware_store,park,general_contractor,home_goods_store,store,point_of_interest,establishment",4.6,123.0,"204 Upper Street, London",
ChIJsxyhrgMbdkgRBkCUHXLXfP4,The Boma Garden Centre,Camden,park,51.5496245,-0.1378159,"park,store,point_of_interest,establishment",4.6,539.0,"51 - 53 Islip Street, London",
ChIJOYNrjxsbdkgREREiYsd-QOc,Rochester Square CLAY/GARDEN/FOOD,Camden,park,51.5429579,-0.1349955,"park,point_of_interest,establishment",5.0,7.0,"green gate, 1 Rochester Square large, London",
ChIJG_trl0AddkgRn3ZXWxXSqeg,Diversity Gardens,Camden,park,51.54520559999999,-0.128941,"park,general_contractor,point_of_interest,establishment",4.5,8.0,"61 Saint Augustine's Road, London",
ChIJq6qqRRYbdkgRbq-vRf_lNMQ,Lewis Cubitt Park,Camden,park,51.53820640000001,-0.1251412,"park,tourist_attraction,point_of_interest,establishment",4.3,425.0,"Lewis Cubitt Park, Handyside Street, London",
ChIJn54Uf8UadkgRI_X7REByv7Y,Park Deckchairs,Camden,park,51.5288684,-0.1502969,"park,point_of_interest,establishment",2.1,55.0,"The Regent's Park, The Park Office the Storeyard Inner Circle, Inner Circle, London",
ChIJq6paXfQadkgRXqQUczHE5KM,Cutting Hedge Garden Construction London,Camden,park,51.55336029999999,-0.1607772,"park,general_contractor,point_of_interest,establishment",,,"Flat B, 70 Fleet Road, London",
ChIJpZyHrT0bdkgRDzSKjYoTFig,Pancras Square,Camden,park,51.53352640000001,-0.1255281,"park,point_of_interest,establishment",4.5,2986.0,"Pancras Road, London",
